Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
246	-27.622103	27.855705	10.779992	-102.67274	54.809525	-26.899172	10.2221575	21.097141	-49.12987	494000	-0.18864225	194.83955	-0.0013996959	-79.40594	0.86817545	1.34706495e-08	7317.047943115234
247	-75.599075	116.224304	11.214038	-388.18057	199.7	-25.313398	14.033402	16.230598	-51.158585	496000	-0.08538293	518.64996	-0.0009950772	-242.36539	0.86797094	-9.536744e-10	7341.092611074448
248	-39.830757	70.96146	29.441885	-271.0582	129.8	-25.712868	9.947562	16.830599	-46.55589	498000	-0.11888016	292.64874	-0.001237452	-145.75388	0.8677745	2.026558e-09	7366.041457414627
249	-67.257164	115.59923	15.57996	-412.88278	179.0	-21.974949	10.798849	13.6047535	-43.81533	500000	-0.080395795	327.32712	-0.00063756853	-138.09935	0.8675732	6.0796737e-09	7391.703861474991
250	-55.933655	127.9157	22.763474	-427.0175	161.6	-29.698507	12.556354	23.188618	-51.05795	502000	-0.17409569	261.89203	-0.0013796091	-90.21028	0.86737967	5.4836273e-09	7416.415222406387
251	-29.899551	64.456085	35.790348	-271.99866	100.1579	-22.417145	15.2367115	17.493614	-54.639645	504000	-0.10326891	203.62924	-0.0011050925	-84.79533	0.8671775	-1.2397766e-08	7440.72802734375
252	-16.330914	23.139927	37.664307	-57.3388	87.8125	-18.294687	12.900436	16.358776	-44.77215	506000	-0.09069296	234.84404	-0.0012818649	-105.077805	0.8669749	-3.9339065e-09	7464.451374053955
253	-17.574408	17.240318	13.886992	-67.631584	44.56	-17.81404	13.109888	15.589238	-44.06943	508000	-0.17315677	129.82999	-0.0010765642	-50.485863	0.86677945	-8.46386e-09	7488.440976142883
254	-18.437654	44.15676	28.349455	-173.8591	84.35294	-16.264402	10.207868	7.925801	-43.582092	510000	-0.1803243	374.65958	-0.0012059361	-131.53758	0.8665713	-2.026558e-09	7511.432658672333
255	-96.5883	138.15807	6.6991925	-365.3621	246.0	-30.282867	11.243921	14.316439	-48.40945	512000	-0.18121512	163.68129	-0.001049146	-68.485886	0.8663569	4.6491624e-09	7535.3575258255005
256	-70.473526	129.62692	7.578438	-402.46072	196.875	-31.468071	11.292634	7.1783776	-51.09916	514000	-0.18855934	266.45334	-0.0013814718	-83.71677	0.8661306	-1.3113022e-08	7559.023686408997
257	-71.77041	104.86218	-4.0048738	-314.12387	223.42857	-27.823532	11.204666	13.595552	-46.574257	516000	-0.13313375	215.95103	-0.0009018034	-79.87067	0.86589754	4.6491624e-09	7583.435496091843
258	-46.24765	92.85798	26.597616	-374.99725	124.625	-27.058672	9.427732	9.242699	-45.834835	518000	-0.13190117	309.40356	-0.00084608793	-104.64368	0.8656634	6.556511e-09	7607.8237380981445
259	-52.049595	94.19058	19.900465	-412.33405	108.611115	-25.310276	9.652875	10.073792	-47.435383	520000	-0.09260067	368.6541	-0.0011327788	-99.16348	0.8654308	-5.2452087e-09	7632.329084396362
260	-45.463966	101.65515	4.8363824	-395.06885	141.46153	-25.07566	10.22592	14.699166	-44.477787	522000	-0.049069002	225.24019	-0.00076545775	-90.456116	0.86520493	-5.00679e-09	7657.036594867706
261	-29.25386	29.797607	15.0879545	-79.42413	79.52941	-18.450579	11.504452	22.4877	-46.327793	524000	-0.06639981	221.36047	-0.000586316	-92.71515	0.8649909	-3.0994416e-09	7681.412612438202
262	-30.148918	86.430244	39.56792	-367.27972	110.666664	-24.623566	10.57564	17.684309	-46.459286	526000	-0.15623069	316.85065	-0.0009110123	-130.41756	0.86479086	1.5497208e-09	7705.6839146614075
263	-16.973282	29.036825	37.50319	-118.80494	63.258064	-10.191056	8.224747	17.963682	-35.81017	528000	-0.110835955	290.85025	-0.00072229654	-89.78259	0.86458117	-4.2915342e-09	7730.25198340416
264	-53.928818	101.54286	2.6988409	-421.83353	131.6	-22.189995	11.02235	17.900133	-41.72635	530000	-0.10124663	256.24527	-0.000664182	-102.01285	0.8643745	-1.8119811e-08	7754.91997551918
265	-15.971967	19.158802	23.774002	-61.57665	70.85	-19.956335	11.384234	18.940937	-47.679073	532000	-0.08217007	219.68579	-0.0008065924	-97.56066	0.8641735	-1.9669534e-08	7778.720888853073
266	-31.394287	34.269115	25.254946	-101.58651	110.64706	-11.387842	8.27953	21.125322	-36.51378	534000	-0.014660186	318.2083	-0.0012143133	-125.20961	0.863973	2.3841857e-09	7802.79910159111
267	-102.108665	143.21239	-2.5395799	-385.64566	255.8	-29.224222	8.803511	1.8365055	-46.82121	536000	-0.13156193	237.14215	-0.0012407601	-105.757416	0.86379224	-2.014637e-08	7826.523897647858
268	-40.444862	99.62524	19.33802	-389.93753	122.9375	-27.68015	9.112721	9.501562	-50.371517	538000	-0.16946922	403.2579	-0.0010445565	-206.06247	0.86360776	-1.704693e-08	7849.778682231903
269	-34.505722	72.84452	14.4842205	-316.6557	111.29412	-25.565125	12.957274	9.897634	-51.23086	540000	-0.16497757	221.03462	-0.0008865297	-109.924034	0.86340994	4.172325e-09	7873.0032324790955
270	-80.981	122.476135	-2.6292953	-442.5993	183.9	-20.313889	11.342414	11.667447	-44.12777	542000	-0.17306148	310.39597	-0.0013924986	-176.31499	0.8632086	7.1525574e-10	7896.619465351105
271	-41.331455	99.00386	11.518994	-371.85776	132.6	-31.763609	8.805668	0.7335562	-48.15457	544000	-0.10703965	214.8738	-0.001190126	-109.220505	0.8629957	4.4107438e-09	7920.6766583919525
272	-26.482195	33.497177	34.11925	-93.347565	78.1579	-16.786993	10.65	19.780571	-42.200123	546000	-0.14889337	328.4877	-0.00093886256	-127.5486	0.8627835	8.34465e-09	7945.04679775238
273	-35.42689	38.830276	9.857357	-147.22772	76.04762	-22.600239	11.196855	14.161541	-51.76821	548000	-0.15654439	361.76376	-0.0009753406	-123.651596	0.86256665	-4.4107438e-09	7969.271641731262
274	-13.441954	20.721045	28.750942	-62.966114	68.10345	-19.541231	7.997365	10.541822	-41.2975	550000	-0.16638044	357.9425	-0.0011433065	-222.4012	0.86234826	9.536744e-10	7993.723487377167
275	-33.98963	75.84925	6.9566956	-350.29532	96.05	-17.713457	12.327409	16.94702	-41.430126	552000	-0.16739313	203.51886	-0.0007625967	-74.93599	0.86212087	6.0796737e-09	8018.463912010193
276	-45.659023	104.49191	26.814837	-422.20316	131.13333	-21.088335	10.854484	15.691831	-43.099976	554000	-0.15219204	273.3273	-0.0011561662	-81.75435	0.86189	-1.3113022e-09	8042.691785097122
277	-36.401024	55.809196	11.354489	-227.16177	108.64706	-14.684108	8.425739	18.394043	-40.992958	556000	-0.04854446	378.47452	-0.0007223934	-131.8181	0.86165655	2.1457671e-09	8066.768548965454
278	-25.913643	27.61065	9.29953	-85.60542	75.03846	-16.733414	8.363897	14.5844755	-46.14034	558000	-0.13056558	276.6709	-0.0009939969	-99.64397	0.86143655	7.1525574e-10	8090.471548318863
279	-29.38228	83.698135	34.25955	-333.2046	115.13333	-24.628578	11.32474	11.987724	-50.2867	560000	-0.1707214	241.96773	-0.0012151599	-92.015	0.8612191	2.1100044e-08	8114.783599615097
280	-43.28072	104.24922	81.06822	-389.4643	133.07143	-21.1443	12.094741	18.865545	-48.490658	562000	-0.17060062	319.29858	-0.0013739169	-118.97041	0.86099386	-1.4305115e-09	8138.951657772064
281	-27.99672	31.547916	24.77914	-103.89369	82.625	-9.369158	9.479369	19.610584	-40.361782	564000	-0.11598688	344.57373	-0.0008125752	-174.8013	0.86076134	1.4901161e-08	8162.8477828502655
282	-23.454376	23.976858	10.256266	-73.638626	64.60714	-17.417212	8.032218	18.131462	-44.449474	566000	-0.084875	354.08362	-0.0010751188	-112.165054	0.86053395	2.1457671e-09	8186.195784568787
283	-88.351715	122.31634	14.924095	-396.66144	239.0	-23.456562	10.430662	12.897023	-45.01503	568000	-0.11333941	298.28757	-0.0013306215	-100.51361	0.8603129	-1.4185906e-08	8210.411346197128
284	-24.287949	38.51047	22.343191	-112.30543	83.77778	-22.154156	10.51266	19.064476	-47.404278	570000	-0.20160511	410.43613	-0.00049106777	-150.68396	0.8600967	-8.702278e-09	8233.11181473732
285	-38.46449	72.05647	7.1867995	-282.80173	130.86667	-22.515942	10.748127	10.637352	-45.577747	572000	-0.11442317	270.70667	-0.0007695779	-113.20102	0.85986775	-3.9339065e-09	8256.876600027084
286	-39.48361	47.36332	9.426998	-152.4522	132.18182	-15.289726	9.797945	20.086475	-39.25853	574000	-0.1589335	537.4792	-0.0012330264	-243.2497	0.8596444	-1.502037e-08	8281.168919086456
287	-43.136784	102.11748	28.285267	-438.52316	117.35294	-25.609232	11.77454	9.619789	-48.904835	576000	-0.15135631	446.30478	-0.0011672974	-134.3793	0.85941607	1.0728836e-09	8305.711329221725
288	-34.115124	74.83719	11.756768	-301.11823	135.35715	-25.7098	11.859665	13.667775	-50.00853	578000	-0.06504284	246.07124	-0.00078021735	-142.36786	0.8591864	5.722046e-09	8329.975093841553
289	-33.707317	85.39676	19.723305	-374.63715	109.166664	-19.065678	12.775386	17.741137	-44.455273	580000	-0.13099961	169.65755	-0.0010695606	-59.428207	0.85896015	9.536744e-10	8354.104954481125
290	-99.636536	136.52829	30.925362	-356.85757	246.0	-22.686274	10.109424	15.923454	-44.4909	582000	-0.13802177	255.06975	-0.00082728267	-133.21196	0.85874295	3.5762786e-09	8378.68090558052
291	-136.47404	147.78967	-31.187368	-345.47824	365.0	-33.98569	5.986	1.5011158	-51.96647	584000	-0.15253061	91.65971	-0.00095303357	-37.097084	0.8585225	-1.1920929e-09	8403.02479314804
292	-37.364323	85.5737	20.374146	-370.3431	113.64706	-25.655619	8.63755	14.551565	-46.343	586000	-0.086684555	229.925	-0.0011004731	-113.20059	0.85829777	1.34706495e-08	8427.399836063385
293	-71.58992	118.64157	26.94419	-342.4924	197.14285	-26.525084	10.389475	9.790178	-47.929752	588000	-0.2231056	237.91788	-0.001145333	-86.976364	0.8580816	-6.0796737e-09	8452.063405036926
294	-75.52145	104.74696	1.3807422	-358.59146	220.33333	-26.917753	10.064299	14.22946	-46.580574	590000	-0.07202779	208.20049	-0.0005054623	-83.33155	0.8578466	-7.1525574e-10	8476.623474359512
295	-405.84998	30.914642	-374.93533	-436.76462	1000.0	-29.603956	5.155233	-1.7115462	-43.36842	592000	-0.11208903	229.12225	-0.00084180385	-96.58626	0.85762787	-2.9802323e-09	8501.283726215363
296	-41.235012	98.53507	12.87151	-318.6357	188.77777	-31.594875	7.0452943	0.8117428	-48.74923	594000	-0.14482242	360.54138	-0.0010571778	-263.4475	0.85740566	4.887581e-09	8524.231761455536
297	-18.740294	33.816612	39.113052	-112.98288	63.17647	-16.342833	12.199591	20.311777	-42.02276	596000	-0.107178316	335.99628	-0.0012329146	-162.8378	0.8571833	-4.4107438e-09	8547.691899061203
298	-39.6614	83.89233	10.8936615	-327.51813	130.66667	-23.067759	12.761693	17.362907	-52.33964	598000	-0.14565755	219.7904	-0.00084222853	-71.70032	0.85696805	1.3589859e-08	8570.979103565216
299	-35.634487	88.00693	0.34986594	-326.62958	123.75	-22.294462	10.936047	10.379678	-42.767048	600000	-0.08431367	183.27098	-0.0010056496	-70.64019	0.85674846	-5.722046e-09	8595.457113027573
300	-42.014687	90.14422	22.502518	-347.15588	138.14285	-21.190266	10.595588	13.599524	-45.99752	602000	-0.08064479	312.47937	-0.00039487332	-83.856186	0.8565358	1.680851e-08	8620.01156449318
301	-47.385204	107.36969	16.224663	-398.18198	137.14285	-22.162489	11.499322	28.056906	-42.211456	604000	-0.09641879	405.35135	-0.00068341196	-120.99017	0.8563316	-1.9073487e-09	8644.659176111221
302	-60.473347	143.8426	31.922407	-378.50775	207.16667	-29.872557	9.163198	10.143222	-46.35842	606000	-0.25243354	286.8433	-0.0011370778	-100.80501	0.8561279	-9.417534e-09	8669.035004854202
303	-45.199184	87.76634	4.052606	-318.77676	168.18182	-27.392056	13.311716	23.428324	-50.614937	608000	-0.071444005	219.87434	-0.0017926767	-127.16697	0.85590595	1.0371208e-08	8693.387721538544
304	-8.291671	19.671894	22.197363	-47.164703	56.94737	-18.230326	11.638446	27.620321	-43.49062	610000	-0.115075275	322.56165	-0.0013132691	-120.851	0.85569173	-3.5762787e-10	8717.603815317154
305	-28.144777	80.45439	19.312454	-349.53873	108.22222	-22.451683	14.623812	19.490028	-48.61034	612000	-0.11394016	189.05971	-0.0012337789	-63.647606	0.8554785	4.053116e-09	8742.15142083168
306	-38.738243	81.33674	3.192153	-337.54266	129.13333	-19.258717	13.113437	15.284557	-46.626457	614000	-0.1797469	234.12122	-0.00088076293	-88.80496	0.8552705	-2.026558e-09	8766.680199861526
307	-50.82208	84.96892	14.932461	-335.71985	152.23077	-20.855957	9.449523	12.960724	-40.73512	616000	-0.11470088	160.22272	-0.00060881674	-59.844856	0.8550521	-8.3446505e-10	8790.547898292542
308	-66.55857	111.48511	0.2683048	-335.0671	189.28572	-25.356411	9.528196	19.502813	-44.367218	618000	-0.12009226	146.3758	-0.0009810776	-55.213104	0.8548353	7.2717667e-09	8814.938828706741
309	-56.548138	105.53163	12.475485	-367.45978	156.9	-27.406612	8.070973	7.8407454	-44.879604	620000	-0.22780485	184.40451	-0.000991568	-51.426086	0.8546217	1.0728836e-09	8838.711208105087
310	-44.866604	92.28571	19.492468	-332.22253	149.83333	-25.194035	8.422415	3.8470411	-44.979794	622000	-0.21083152	260.47385	-0.001605019	-80.09927	0.8543874	-1.4305115e-09	8862.18357205391
311	-21.389202	30.136393	28.832878	-86.52752	80.166664	-17.637331	9.898827	20.129385	-43.651752	624000	-0.14042294	292.3629	-0.00090786815	-89.19794	0.8541402	-5.9604646e-09	8885.064545631409
312	-94.459114	139.27531	2.3382623	-369.34872	241.8	-28.411804	8.434311	10.294681	-43.551857	626000	-0.16103823	129.22609	-0.0007368475	-55.509552	0.8538973	9.298325e-09	8909.696332216263
313	-23.579119	37.41685	21.59957	-132.33076	87.09524	-18.163317	7.003986	7.4187245	-39.2058	628000	-0.080161944	427.8536	-0.0012260228	-137.43164	0.85365045	-1.4901161e-08	8933.877071619034
314	-22.262596	61.20668	40.184322	-291.98657	87.045456	-13.6121	8.161795	13.040986	-37.328846	630000	-0.031102002	530.76483	-0.0011220537	-252.87772	0.8534138	-7.7486035e-09	8958.295443534851
315	-137.24937	164.30959	-11.881306	-369.3695	368.66666	-35.720352	10.001043	17.046404	-54.598236	632000	-0.11112069	163.16821	-0.0010923967	-90.68725	0.8531941	-5.4836273e-09	8983.18074464798
316	-35.36194	89.59904	24.699764	-361.38535	120.73333	-24.084425	11.712958	9.663844	-47.817337	634000	-0.16014102	200.1268	-0.00097183883	-67.648544	0.8529795	-1.0371208e-08	9006.972996234894
317	-34.467983	82.08852	33.323383	-336.62683	120.8125	-19.667809	11.828929	16.618654	-43.309692	636000	-0.10034522	196.31299	-0.0010243058	-62.731964	0.8527599	5.722046e-09	9031.277511358261
318	-45.462738	90.88357	39.317677	-358.8518	142.14285	-18.945526	12.133559	20.485668	-42.171658	638000	-0.110616215	229.36577	-0.000978224	-76.72238	0.8525417	-2.3841857e-09	9055.815592765808
319	-38.305103	48.68399	17.75114	-152.44054	104.47369	-14.207713	9.363524	15.01992	-43.273994	640000	-0.07728909	462.6037	-0.0008456707	-189.24997	0.85233086	-3.4570693e-09	9080.271401166916
320	-14.440398	21.158386	19.120335	-59.80534	73.64286	-27.055746	10.262374	16.03216	-47.658188	642000	-0.16211624	240.50783	-0.0009018928	-130.42377	0.85212547	-3.3378602e-09	9104.699834346771
321	-74.5545	81.173996	-3.78154	-301.8498	184.2	-23.392075	11.778564	15.334398	-45.874477	644000	-0.11161685	250.87733	-0.00078843534	-118.44409	0.85191125	-5.4836273e-09	9129.24357008934
322	-24.846697	72.63944	26.7422	-226.81053	155.22223	-26.824554	8.513348	11.641156	-45.505363	646000	-0.10439459	191.78133	-0.0010407418	-122.590935	0.85170484	1.1920929e-08	9152.980945587158
323	-14.019146	19.415392	20.581505	-68.34433	60.846153	-10.755636	9.659208	18.413788	-37.56662	648000	-0.031503364	241.34236	-0.0010170899	-76.50119	0.85149974	2.002716e-08	9176.720043182373
324	-26.454554	29.562786	24.399164	-92.341644	88.0	-16.513367	10.093941	14.06529	-39.933407	650000	-0.07212532	225.27643	-0.0006199032	-77.65517	0.8513078	3.8146974e-09	9201.371978998184
325	-68.09808	127.666534	55.24289	-363.67297	213.57143	-24.435997	10.100453	13.603367	-46.26799	652000	-0.13962145	305.67502	-0.0010969639	-91.73599	0.8511242	-8.34465e-09	9225.720858097076
326	-34.499302	93.086716	17.502453	-309.80722	172.6	-24.645336	10.333845	13.907195	-46.65785	654000	-0.17321216	224.50464	-0.0010703355	-121.9787	0.8509345	-4.4107438e-09	9250.065110206604
327	-33.942764	68.24282	7.3949327	-280.77615	130.0	-18.548813	11.407764	13.339853	-40.859016	656000	-0.1586343	124.32706	-0.0006439686	-49.828003	0.8507351	-5.2452087e-09	9274.69161772728
328	-11.130443	37.299065	38.649776	-92.440994	84.4375	-13.762127	9.737994	17.112179	-38.40518	658000	-0.02298595	262.6631	-0.000987811	-100.69185	0.8505289	2.2649764e-09	9299.167873620987
329	-22.006256	32.475704	17.023165	-135.1578	75.23077	-6.341407	8.832457	22.580103	-38.13471	660000	-0.12767188	321.17896	-0.0011125058	-133.9435	0.8503398	-3.3378602e-09	9323.460046052933
330	-7.190595	30.496424	67.5921	-63.732212	82.3	-13.392027	9.775244	19.116175	-38.899757	662000	-0.10667964	302.71426	-0.00074274093	-105.26756	0.85014915	-2.5510788e-08	9347.623840332031
331	-34.39303	62.97057	28.051105	-233.60547	138.64285	-12.904302	12.259407	22.281612	-41.6105	664000	-0.015528139	274.82672	-0.00121071	-110.56377	0.8499582	-3.9339065e-09	9372.04737329483
332	-43.97142	87.99404	25.064865	-305.95572	158.54546	-20.07212	12.165022	18.818108	-42.22679	666000	-0.13943464	199.28354	-0.000729993	-72.90124	0.8497848	-1.4305114e-08	9396.747718572617
333	-41.792263	80.75772	16.243498	-295.85516	156.41667	-18.088644	8.951389	14.697444	-38.897385	668000	-0.20255587	173.36665	-0.00087456405	-65.229546	0.8496045	-1.1205673e-08	9421.392414808273
334	-42.632797	73.45758	8.244493	-303.742	132.53334	-19.626013	10.116884	9.921304	-41.417244	670000	-0.11004299	139.66992	-0.00057825446	-46.70417	0.8494099	1.2993812e-08	9444.506996154785
335	-11.274133	20.520472	35.51235	-57.78411	59.636364	-11.534667	6.770287	14.922785	-32.803196	672000	-0.20944288	257.26996	-0.00083458424	-127.43999	0.8492117	1.2516975e-08	9467.723661899567
336	-29.270632	45.875744	11.998437	-135.05118	87.94118	-8.187534	8.933933	18.305586	-35.864986	674000	-0.175822	555.47217	-0.00089494884	-331.41525	0.8490031	-4.887581e-09	9490.940499544144
337	-12.325644	25.759043	37.48894	-78.3002	72.35	-22.375254	7.905552	4.86257	-41.794544	676000	-0.15795307	378.44498	-0.0013629794	-161.53299	0.8487833	1.013279e-08	9513.985080003738
338	-43.755005	92.737305	37.27348	-354.16547	131.26666	-19.640093	11.065898	17.938341	-42.704933	678000	-0.111949645	260.02377	-0.0013815388	-92.574905	0.8485603	-8.106232e-09	9538.232857227325
339	-81.75759	95.73288	-1.4881027	-314.18967	207.75	-25.942316	10.040681	17.440989	-45.538975	680000	-0.102731906	306.20993	-0.00078142434	-134.07349	0.84834105	1.001358e-08	9562.81663775444
340	-26.98968	35.57478	45.03719	-114.00295	104.1579	-21.891075	6.7351933	7.576462	-40.4368	682000	-0.112611674	549.8894	-0.00088734925	-256.8217	0.8481294	4.172325e-09	9587.128776788712
341	-29.034414	73.40453	40.392128	-281.68747	136.07143	-15.642711	10.3668	17.133156	-36.72054	684000	-0.1384175	235.09766	-0.0012356788	-83.520996	0.8479145	-1.8715859e-08	9611.36799287796
342	-38.09868	67.11673	11.223856	-252.8839	123.666664	-17.119646	11.9828205	17.354597	-40.98715	686000	-0.051505655	380.96054	-0.0010022372	-153.09601	0.8476992	-4.887581e-09	9635.659321069717
343	-33.098446	63.893913	11.074663	-258.8514	131.86667	-23.333801	10.478437	17.683355	-44.661995	688000	-0.12544994	235.1241	-0.0017257929	-97.69212	0.8474967	3.0994416e-09	9660.575718641281
344	-373.48132	25.877487	-347.60382	-399.3588	1000.0	-26.914923	7.240662	16.592674	-42.05453	690000	-0.106478505	214.80138	-0.00076731294	-100.93924	0.8472939	3.9339065e-09	9685.089054584503
345	-330.21313	33.54042	-296.6727	-363.75354	1000.0	-33.01623	4.4933095	-5.9311056	-46.858616	692000	-0.2757261	127.38739	-0.0009429455	-48.464066	0.8470942	1.4066696e-08	9709.540944099426
346	-61.4218	98.40793	18.664728	-358.00095	180.81818	-24.485754	7.4954014	11.417921	-40.446274	694000	-0.15295175	226.76782	-0.0012132227	-64.77431	0.84686726	-1.4185906e-08	9733.759636878967
347	-25.31542	41.681335	24.52336	-168.33574	82.333336	-18.137402	8.566823	14.086669	-37.28608	696000	-0.17009299	307.6656	-0.0012495369	-92.022995	0.84663814	-5.4836273e-09	9758.048095464706
348	-28.482569	74.867424	10.159681	-322.8212	103.29412	-21.552359	9.563097	14.703253	-40.109894	698000	-0.119973786	355.8635	-0.0013238192	-93.5249	0.84640276	1.4781952e-08	9782.076885700226
349	-28.751535	84.18617	31.811642	-344.98416	119.25	-20.736246	10.012519	12.26435	-43.11065	700000	-0.118436396	304.69345	-0.0008770898	-98.58003	0.8461722	5.00679e-09	9805.35650229454
350	-22.78453	74.20532	28.902775	-327.30115	99.052635	-18.103336	10.319665	12.922407	-37.459953	702000	-0.07043766	179.13193	-0.001320526	-55.95939	0.84594375	2.026558e-09	9828.551151275635
351	-42.235863	77.36768	19.891956	-290.3393	149.53847	-16.432474	11.765213	17.274893	-39.21766	704000	-0.0035901174	267.89557	-0.0008275432	-98.01506	0.84572524	5.841255e-09	9852.276287555695
352	-25.25918	31.463322	8.517566	-103.26344	63.17647	-19.76559	9.271949	6.2999115	-40.44354	706000	-0.11440122	245.141	-0.0011874288	-76.80934	0.84552914	-1.4066696e-08	9876.767940282822
353	-62.93044	100.90458	27.679592	-294.20538	208.85715	-27.706745	8.479976	13.041429	-44.214725	708000	-0.20556335	221.22299	-0.0014038086	-55.931442	0.8453345	-6.437302e-09	9901.015934228897
354	-35.357697	79.401215	23.834293	-326.15848	122.9375	-23.519257	9.283758	4.8490095	-44.462147	710000	-0.10258339	217.9997	-0.0016314909	-81.01979	0.84512377	1.1563301e-08	9925.486221313477
355	-24.30264	26.917685	17.979053	-83.01055	71.0625	-19.129883	9.943405	16.323345	-40.88501	712000	-0.1519106	188.0629	-0.0011505187	-66.03281	0.84491915	-5.1259996e-09	9949.847492694855
356	-76.66533	92.24932	1.4266316	-327.79144	199.2	-23.826946	9.39193	8.063831	-42.47092	714000	-0.12131409	277.2531	-0.00045722723	-106.262344	0.8447085	2.1457671e-09	9973.855514764786
357	-57.888798	100.51412	8.4912195	-316.48355	176.75	-30.72562	6.4186363	4.0616784	-45.966053	716000	-0.13722575	163.88446	-0.00075277686	-59.969353	0.8444976	-9.6559525e-09	9997.887721061707
358	-151.07944	163.63983	12.560402	-314.71927	509.5	-30.270641	5.091654	8.682338	-43.532543	718000	-0.1931632	80.43464	-0.0008685887	-24.88604	0.84428585	-1.7881393e-09	10022.53593492508
359	-58.010048	83.758125	9.989271	-300.70645	180.36363	-25.978485	8.069485	3.8644798	-44.60602	720000	-0.11401044	203.98302	-0.00066498667	-72.81386	0.8440596	2.384186e-10	10046.800219297409
360	-12.448467	25.090025	28.103975	-84.4008	70.59259	-19.45359	6.281899	9.051434	-36.0474	722000	-0.048684064	460.9054	-0.0013757758	-277.70322	0.8438416	-9.6559525e-09	10070.8442132473
361	-21.396925	26.844097	19.477953	-77.7109	87.23077	-13.080943	9.005108	18.766985	-37.50854	724000	-0.09450027	252.89499	-0.0007623434	-87.460434	0.84363616	-9.536744e-10	10095.101484537125
362	-15.545897	23.47655	51.043526	-72.38702	55.8	-13.540215	8.397619	11.846348	-38.087673	726000	-0.09192301	219.48119	-0.00040316582	-69.24635	0.8434321	8.3446505e-10	10118.472555875778
363	-18.530111	25.2544	11.967052	-68.0156	74.61905	-13.03608	9.714697	14.991377	-38.36389	728000	-0.173819	179.38551	-0.0009994507	-56.522186	0.8432364	-1.2993812e-08	10141.539913654327
364	-11.198963	28.055672	29.589367	-80.47919	74.76923	-11.118117	6.9540834	12.3574915	-34.83365	730000	-0.09176733	262.81888	-0.0007789582	-106.21379	0.84302956	7.390976e-09	10164.795482873917
365	-23.936584	78.32523	27.656597	-302.60962	132.6	-13.381716	11.765475	21.245066	-35.825447	732000	-0.19985345	192.11401	-0.0011730641	-80.57331	0.84282833	1.7881393e-09	10188.096245527267
366	-11.403846	23.54512	21.973309	-62.154903	76.57143	-17.077309	12.3255	15.84774	-43.622753	734000	-0.17132059	210.75923	-0.0011749268	-79.73306	0.8426137	-9.775162e-09	10212.685513496399
367	-28.380764	38.22553	11.646444	-150.09547	95.0	-12.334689	8.463261	16.365885	-39.73846	736000	-0.07890057	362.91208	-0.0014006644	-116.88902	0.8423908	7.987023e-09	10236.93587398529
368	-35.408047	86.50354	32.534782	-279.02176	165.9	-21.658695	13.382487	16.478422	-45.6048	738000	-0.034410644	153.06456	-0.0010670498	-56.565727	0.8421777	7.629395e-09	10261.245008945465
369	-34.111374	72.3104	20.465952	-233.63152	165.88889	-19.561523	11.805672	10.635503	-41.941914	740000	-0.1571537	129.93468	-0.0008995086	-49.598457	0.84198344	-5.4836273e-09	10285.63585448265
370	-9.004606	24.568254	55.2704	-78.45056	63.580647	-7.9353113	6.173883	12.998295	-31.078035	742000	-0.09217294	298.1858	-0.00072877854	-114.27684	0.8417788	-5.9604643e-10	10309.856791973114
371	-52.913063	103.41569	21.003195	-353.1971	192.6	-16.069914	12.63699	17.845034	-40.356922	744000	-0.08499645	252.73564	-0.0009095967	-112.89993	0.8415812	3.695488e-09	10334.124040603638
372	-35.35447	68.14701	51.95296	-226.05295	90.6	-18.848145	9.595589	12.76807	-39.462925	746000	-0.06367689	612.4591	-0.0009300262	-273.73526	0.8413856	-1.2874604e-08	10358.3399477005
373	-41.76363	73.25073	7.444827	-289.48727	124.5625	-27.231352	14.263212	13.352954	-51.206432	748000	-0.08015715	287.30484	-0.0009332374	-143.45259	0.8412047	1.180172e-08	10383.241206169128
374	-23.200167	59.3216	42.860664	-228.11581	122.53333	-20.580404	11.273265	14.558754	-47.40694	750000	-0.16802111	216.94513	-0.0010362417	-98.965645	0.84102386	-1.2874604e-08	10407.420952320099
375	-22.835894	72.39808	39.966446	-300.9029	113.82353	-15.289628	12.077022	14.733489	-41.153763	752000	-0.13627079	143.77069	-0.0008509308	-47.164825	0.8408357	-1.9550324e-08	10431.603488206863
376	-39.548695	71.0885	2.4163866	-257.7171	178.36363	-16.197659	11.930129	15.055677	-40.086838	754000	-0.06976064	149.10762	-0.00060837716	-56.252754	0.8406412	-6.556511e-09	10455.354986906052
377	-29.61428	71.76642	22.787426	-297.08173	116.625	-16.40506	10.524795	11.2743845	-38.390438	756000	-0.14865004	167.95027	-0.0009798557	-48.230484	0.8404547	-4.529953e-09	10478.284851312637
378	-29.717228	39.35263	13.178236	-121.31826	69.8125	-18.305695	10.464081	8.330583	-41.077705	758000	-0.07231031	428.74954	-0.0010241866	-233.64404	0.84025985	1.2755394e-08	10501.819072961807
379	-39.955475	89.897675	13.0257845	-298.3357	166.5	-30.137333	10.835944	13.445017	-48.629433	760000	-0.107835755	253.93034	-0.00081884116	-126.27606	0.8400774	1.2397766e-08	10524.976927757263
